		Gm24804
		Gm25502
		Mir125b-1
		Gm44316
		Gm22060
Pnlip	Pnlip	Pnlip
		Gm25730
		Gm23307
		Gm22263
		Gm25099
		Gm24773
Pyroxd2	Pyroxd2	Pyroxd2
		Mir1949
		Gm44496
	Pnliprp2	Pnliprp2
		Gm26082
		Gm25493
		Mir1907
		Mir7085
RF00217	RF00217	Gm24148
		n-R5s37
	Gm17728	Gm17728
		Gm27392
		Mir7007
		Gm9925
		Gm26416
		Gm24626
		Gm10604
		Gm6685
		Mir143
		Gm25838
		Gm25579
		Gm24833
		Mir6938
		Gm26323
		Mir3081
RF02039	RF02039	Gm27804
		Mir7234
		Gm26224
Tmem139	Tmem139	Tmem139
		Gm25200
		Gm23589
		Gm24805
		Gm10203
RF00105	RF00105	Gm24495
		Gm27317
		AC168977.2
		Gm23907
		Gm25990
		Rpl27-ps3
		Mir1954
		Gm24098
		Gm21921
		Gm23460
		Gm22870
		Gm10931
		Mir6909
		Gm22159
		Gm10643
		Mir692-3
		Gm23931
	Gm26558	Gm26558
		Gm25630
		Gm23787
		Gm26378
		Gm27903
RF00578	RF00578	Snord89
Gm9821	Gm9821	Gm9821
		Gm25795
		Mir7660
	Gm10190	Gm10190
		Mir300
		Gm23448
		Gm27887
		Gm26439
		Gm25800
		Mir7651
		Gm22238
		Gm25898
		Gm23466
		Gm27521
		Gm26117
		Mir465b-2
		Gm22984
		Mir1933
		Snora81
		Gm25022
		Gm24696
		Gm26433
		Gm24262
		Mir6999
		Gm23795
		Mir494
		Gm23691
		Gm24542
		Gm25326
		Gm25637
		Gm27937
		Gm26040
		Gm44372
		Gm26280
		Gm26101
		Gm22327
		Mir98
		Gm22068
		Gm27772
		Mir7240
		Mir344
		Gm25889
		Gm24915
		Gm22155
		Gm22113
		Snhg7
		Gm24697
		Mir682
		Gm22246
		Gm27554
		Gm23417
		Gm22032
		Gm25543
		Mir7211
		Gm23796
		n-R5s195
		Mir6358
		Mir742
		Gm22819
		Gm23566
		Gm23844
		Mir6983
		Gm27361
		Gm26225
		n-TStga1
		Gm22386
		n-R5s112
		n-R5s101
		Gm23103
		Gm23765
		Gm26243
		Gm26321
		Gm22522
		Gm27883
		Gm44299
RF00071	RF00071	Rnu73b
		Mir6420
		Gm25649
		Rnu1a1
		Gm27403
		Snord50b
RF01872	RF01872	Gm27335
		Gm22202
		Gm22536
		Mir7232
		Gm25190
		Gm26250
		Gm23706
		Gm24073
		Gm22504
		Gm25665
		Gm24285
		Gm25602
		Gm25808
RF00152	RF00152	Mir5117
		Gm24167
		n-R5s164
RF01969	RF01969	Gm27608
		Mir5621
RF01161	RF01161	Gm24299
RF02251	RF02251	Gm27502
		Gm25131
		n-R5s3
RF00105	RF00105	Gm26499
		Gm23382
		Gm26116
		Gm24035
		Gm22729
		Gm24409
		Gm22290
		Mir7-2
		Gm24482
		DQ267102
		Gm26108
		Gm23857
		Rnu2-10
RF00105	RF00105	Gm23305
		Mir6347
		Gm47315
		Gm25826
		Gm24895
		Gm26776
		Gm26565
		AA543186
		Gm26702
		Gm26603
		Gm26794
		Gm17250
		Gm10822
		Gm26755
		A330069E16Rik
		Gm17281
		Gm26899
		Gm26697
		Gm26681
		Gm26841
		Gm26883
		A630075F10Rik
		Gm17619
		Gm26869
		Gm26734
		Gm26848
		Gm2885
		Gm16702
		6530411M01Rik
		4732491K20Rik
		Gm5091
		A930024N18Rik
		Gm26873
		Gm26753
		9330136K24Rik
		Gm16386
		Gm26695
		Gm26694
		1700022N22Rik
		Gm26724
		Gm26885
		Gm17276
		Gm26858
		B230354K17Rik
		F630040K05Rik
		Gm26785
		Gm26904
		Gm26547
		Gm16712
		5031415H12Rik
		Gm26561
		Gm26749
		Gm26637
		Gm17315
		C430042M11Rik
		1110020A21Rik
		Gm26612
		Gm26870
		Gm26733
		Gm26521
		Gm26662
		2700012I20Rik
		B930082K07Rik
		Gm26609
		1110036E04Rik
		Gm26849
		Gm26882
		Gm26767
		Gm26846
		Gm8705
		Gm26863
		Gm26884
		AW121686
		Gm26798
		Gm26518
		Gm26809
		Gm26719
		Gm26699
		Gm26625
		Gm26677
		Gm26799
		Gm26656
		Gm26540
		Gm10489
		Gm26593
		Gm26818
		Mdrl
		9530027J09Rik
		Fmr1os
		Gm26775
		Gm26617
		Gm26851
		Gm6225
		Gm26865
		Gm10556
		Gm26682
		4930563E18Rik
		1010001N08Rik
		Gm26658
		Gm26533
		Gm26823
		Gm26717
		A830052D11Rik
		4930455D15Rik
		2310026I22Rik
		2010110K18Rik
		Gm26538
		1700086O06Rik
		Redrum
		Gm26742
		Gm4221
		Gm26507
		Raxos1
		Gm26910
		Gm10532
		A330094K24Rik
		4930445N18Rik
		Gm26825
		4831440E17Rik
		Gm26894
		Gm26582
		4932430I15Rik
		Gm26808
		Gm26718
		Gm26711
		Gm26515
		Gm26745
		Gm2464
		Gm26678
		Gm6634
		Gm17575
		Gm26689
		Gm26530
		Gm26772
		Gm26751
		4931440J10Rik
		Gm26536
		4930480K23Rik
		Gm26908
		4930444M15Rik
		Gm26778
		Gm26773
		Gm26601
		C530050E15Rik
		Gm26735
		Gm26514
		Fam120aos
		Gm16907
		Platr2
		Gm17514
		Gm26715
		Gm26819
		Gm26527
		Gm26750
		Gm26853
		Gm26804
		Gm26909
		Gm26578
		Gm26768
		Gm26584
		Gm26905
		Gm26659
		Gm26721
		Gm26664
		Gm26786
		Gm26816
		Gm26580
		Gm26649
		D230017M19Rik
		Gm26683
		Gm26720
		Gm26892
		1700037F24Rik
		Gm26706
		Gm26523
		Gm26641
		Gm17275
		Gm2061
		Gm7976
		Gm26675
		Gm4262
		Gm26635
		Gm16863
		Gm26744
		2610020F03Rik
		Lppos
		A230028O05Rik
		Gm26834
		Gm26569
		4632428C04Rik
		Gm26562
		1700007L15Rik
		Gm26838
		D930030I03Rik
		Gm26732
		Gm16619
		G730013B05Rik
		Gm16892
		Gm17518
		Gm26752
		Gm26835
		Gm26824
		Gm26860
		2810425M01Rik
		Gm26710
		Gm26541
		Gm26896
		Gm26546
		Gm26765
		Gm26700
		C230021G24Rik
		Gm26847
		A430046D13Rik
		Gdap10
		Gm26517
		4931403G20Rik
		Gm26669
		Gm26545
		Gm26623
		Gm26698
		Gm26764
		Gm26723
		Gm26906
		Gm17552
		Gm10814
		Gm26859
		C130060C02Rik
		C330002G04Rik
		D930032P07Rik
		A930007I19Rik
		2700046G09Rik
		Gm26902
		A330032B11Rik
		Gm27042
		E030044B06Rik
		Gm26644
		4930505N22Rik
		Gm26792
		Gm26629
		Mirt1
		4833407H14Rik
		4930552P12Rik
		B230217O12Rik
		Gm26874
		Gm26821
		Gm26890
		Gm26610
		Gm26762
		Gm26790
		Gm26526
		Gm26856
		6330403N20Rik
		Gm26522
		Gm26599
		Gm26690
		Gm26857
		Gm26548
		Gm26663
		Gm26895
		4930598A11Rik
		Gm6297
		Gm26643
		Gm26889
		Gm26525
		Gm26867
		Gm26606
		Gm26722
		Gm26516
		Gm26615
		2700016F22Rik
		Gm26763
		Gm26880
		Gm26573
		C230088H06Rik
		Gm26624
		Gm26840
		Gm26829
		2310031A07Rik
		Gm26551
		9430098F02Rik
		Gm26837
		Gm26534
		Gm26836
		Gm26780
		2210008F06Rik
		Gm26563
		2010015M23Rik
		Gm26830
		2010300F17Rik
		Gm26668
		Gm26613
		B230344G16Rik
		Gm26730
		Gm26508
		Gm26888
		Gm16755
		Gm17586
		Gm24188
RF00421	RF00421	Gm23406
		Gm22942
		Gm26110
		Gm26129
		Gm25660
		Mir6951
		Gm25923
		Gm22609
		Gm24792
		Gm16519
RF02179	RF02179	Gm27755
RF00016	RF00016	Snord14e
		Gm24381
		Mir7648
		Gm44394
		AC133103.1
		Mir7224
		Gm26022
		Gm22093
		Gm24472
		Mir224
		Mir1247
		Gm8807
Cd70	Cd70	Cd70
		Gm23982
		Gm25453
		Mir29c
		Gm27944
		Gm25678
		Gm24240
		Gm26396
		Gm22219
		Gm26066
		Mir1982
		n-R5s23
		Mir7679
		Gm25888
		Gm47307
		Gm22020
		Mir5099
		Mir709
		Gm44337
		Gm17535
		Gm24272
		Gm22051
		Gm22047
		Gm24071
		Gm44330
		Gm22557
RF00105	RF00105	Gm24926
		Gm25718
		Mir190b
		Gm24880
		Gm44407
		Mir7065
		Gm22824
		AC164084.2
		Gm25163
		Mir6923
		Gm25197
		Gm24750
		Gm24676
		Gm23362
		Gm26263
RF00090	RF00090	Gm25907
		Gm23474
		n-R5s89
		Mir126a
		Gm22910
		Gm25831
		Mir3569
		Gm23041
RF02173	RF02173	Gm27698
		Gm22228
		Mir451a
		Gm26087
		Gm23228
		Mir7001
RF00045	RF00045	Snora73a
		n-R5s142
		Mir302c
		Gm25127
		Gm25329
		Snord32a
		Gm23043
		Gm22379
		Gm22893
		Mir574
		Mir7042
		Gm23561
		Mir5126
		Gm24232
RF00105	RF00105	Gm24137
		Gm22827
		Gm24196
		Gm23318
		n-R5s169
		Gm44456
		Gm25862
		Gm24826
Ccdc94	Ccdc94	Ccdc94
		Mir3971
		Mir495
		Gm24280
		Gm24537
		Gm27682
		Gm23827
		Gm26045
		Mir201
		Gm25009
		Gm24160
		Rn7s1
		Gm27723
		Gm26241
		n-R5s32
		Gm44498
		Gm23531
		Gm22979
		Mir7055
		Gm44483
		Gm5965
		Gm27490
		n-R5s115
		Gm22762
		Gm23052
		Mir3080
		Gm25337
		Gm23651
		Gm22551
		Gm23502
		Mir3058
		Gm23319
		Gm23098
		Gm25712
		Gm26315
		Gm22546
		Gm24762
		Gm27549
		Gm24365
		Gm23680
		Gm25605
		Gm23115
		n-R5s146
		Gm22365
Dus3l	Dus3l	Dus3l
RF02130	RF02130	Gm27869
		Gm24009
		Gm10702
		Gm23640
		Gm25708
		Mir7036
		Mir7646
		n-R5s187
RF01979	RF01979	Gm27477
		Mir3069
		Gm25261
		Snord66
Mir1895	Mir1895	Mir1895
		Mir7216
		Gm23472
		Mir1903
		Mir664
		Gm25544
RF00429	RF00429	Gm26130
Fbxl15	Fbxl15	Fbxl15
		Snord116l13
		Mir103-1
Csprs	Csprs	Csprs
		Mir199a-2
		Gm25204
		Gm44313
		Gm24392
		Gm25705
		Gm47293
		Mir92-2
		Gm25989
		Gm24776
		n-R5s60
		Mir485
		Gm27263
		Zfp955a
RF00612	RF00612	Gm22489
RF00187	RF00187	Gm25091
		Gm22593
		Gm22591
		Gm23757
RF00067	RF00067	Snord15b
		Gm27781
		Gm25871
		Gm44341
		Gm22262
		Mir7006
		Mir6935
		n-R5s211
		Gm22094
		Gm25692
		Gm25614
		Mir6945
		Gm23781
		Gm22815
		Mir6346
		Gm23134
		Gm22212
		Gm25103
		Mir6414
RF01778	RF01778	Dlx6os1
		Gm23252
Elp2	Elp2	Elp2
		Gm25381
		Gm10540
		Gm22575
		Mir5120
		Gm24597
Arl3	Arl3	Arl3
RF00105	RF00105	Gm24862
	Gm17416	Gm17416
		Mir6974
Spata24	Spata24	Spata24
		Gm27406
		n-R5s77
		Gm27330
		Mir338
		Gm22346
RF00105	RF00105	Gm26434
		Gm25608
		AC132444.5
		Kiss1
		Gm23529
		Gm27297
	RF01159	Gm22571
		Mir432
		Usmg5
		Gm25611
RF00188		Gm24091
		Gm25259
		Gm26271
		Mir6537
Dmrt2	Dmrt2	Dmrt2
		Gm25104
		Gm5849
		Gm24505
		Gm19658
		Gm24581
		Gm26406
		Gm26316
		Gm25755
		Gm25199
Washc1	Washc1	Washc1
		Gm23301
		Krtap19-9b
		9330161L09Rik
		Gm25762
		Gm9877
		Gm27640
		Snord116l8
		Gm6563
		Gm26455
		Gm44384
		Snord60
		Gm26303
RF00002	RF00002	n-R5-8s1
		Gm22552
		Snord7
		Mir1906-1
		Krtap6-5
		Gm22338
Ffar4	Ffar4	Ffar4
		Gm24217
		Gm26602
		Gm24260
		Gm23440
Ctxn2	Ctxn2	Ctxn2
		Gm22600
		Mir1942
		Btbd35f30
Hunk	Hunk	Hunk
		Gm26311
		Gm10583
		Gm23173
		Gm24877
		n-R5s127
		Gm21616
	Sh3pxd2a	Sh3pxd2a
Ankrd66	Ankrd66	Ankrd66
		Gm10720
		Gm10912
		Gm24231
		Gm24582
		Gm26171
		Gm27927
		Gm23437
	Atp6v1e2	Atp6v1e2
Catsperz	Catsperz	Catsperz
Pgp	Pgp	Pgp
RF01992	RF01992	Vis1
		RF00004
		Gm23441
		Gm23606
		Gm23288
Rrp36	Rrp36	Rrp36
		Gm10689
		Gm28022
		Gm23567
		Gm22138
		Gm24485
		Mir337
		Gm27535
		Gm44347
		Mir1963
		Gm26264
		Gm27854
		Mir297a-2
Pdcd4	Pdcd4	Pdcd4
		Gm8186
		n-R5s162
		Gm26497
		Gm22923
RF00105	RF00105	Gm23310
		Gm27530
		Gm27671
		Gm10736
		Gm23378
		n-R5s134
		Gm22127
		Gm26438
		Eif1a
		Gm22795
		Gm23800
		Gm24731
		4930519P11Rik
Epcam	Epcam	Epcam
		Snord116l6
		Gm25917
		Gm22947
		Snord37
	Ubxn1	Ubxn1
	Garem1	Garem1
6030445D17Rik	6030445D17Rik	6030445D17Rik
		Gm23490
		Gm23082
		Gm26494
		Gm23983
		Gm11020
		Ighv5-8
		Gm23196
		Mir140
		Gm23653
		Gm24325
		Gm24065
		Gm24492
		Gm23099
		Gm23777
		Gm23152
		Gm23855
		Gm24523
		Gm24854
RF00420	RF00420	Snora61
		Mir6969
	RF02118	Gm27838
		Gm24515
		Gm25377
		Gm26393
		Gm22812
		Gm24577
		Mir3967
		Mir6987
Grxcr2	Grxcr2	Grxcr2
Smoc2	Smoc2	Smoc2
Srsf7	Srsf7	Srsf7
		Mir217
		Gm25725
		Gm26013
		Gm24045
		Gm26169
		Gm25407
		Mir8099-1
	Slc25a28	Slc25a28
		Gm24870
		Gm22753
		Gm23590
		Gm24933
		Gm25000
Kat5	Kat5	Kat5
		Mir544
		Mir7673
		Gm23379
		Gm23516
		Mir7226
		Mir6373
		Gm25271
Ap5b1	Ap5b1	Ap5b1
		Gm22693
		Gm27320
		Mir551b
		Mir6899
		Mir19a
		Mir6406
		n-R5s88
		Gm44480
		Mir6917
		Mir6927
		Gm21903
Tigd3	Tigd3	Tigd3
		Gm26372
		Gm24440
		Gm22741
		Gm24092
		Gm47275
		Gm25414
Vps37a	Vps37a	Vps37a
		Gm22515
		Gm24105
		Gm22083
RF00155	RF00155	Gm22270
		Gm26088
Apobec2	Apobec2	Apobec2
Eml4	Eml4	Eml4
		Gm22135
		Gm24378
		Gm23763
RF00105	RF00105	Gm24027
		Gm22439
Rbm27	Rbm27	Rbm27
		Gm26219
		Gm26289
		Gm26474
		Gm23956
		Gm24084
		Gm23140
		Gm24150
		Snord116l16
		Gm25447
RF01848	RF01848	Rnu3b2
	Sac3d1	Sac3d1
		Mir99b
		Mir127
		Gm24712
		Mir150
		Gm22613
		Gm22042
		Mir547
		Gm22010
		Gm24153
		Gm21797
		Gm24005
		Rab5a
		Gm22811
RF00592	RF00592	Snord78
Ccdc172	Ccdc172	Ccdc172
		Gm24473
		Nutf2-ps1
		Snord116l4
		Gm23388
		Gm23814
		Mir7672
		Gm9747
		Gm44467
		Mir7040
		Mir362
		Gm25564
		Gm21828
		Mir6955
		Gm25699
		Gm26489
RF00105	RF00105	Gm25585
		Mir7658
		Mir876
		Srsy
		Mir466b-1
		Gm22851
		Gm26185
Kctd16	Kctd16	Kctd16
		Gm24068
		n-R5s50
RF02246	RF02246	Gm27435
		Gm10093
		CR974586.2
		Mir5124b
		Gm22566
Fads3	Fads3	Fads3
		Mir8108
		Gm25056
		Gm27552
		Mir196a-2
		Gm24650
		Gm23820
		Gm25107
		Gm22681
		Gm24769
RF01906	RF01906	Gm27443
		Mir6978
		Gm23932
		Gm21725
		Gm5705
		Gm26398
		Mir1251
		Gm24715
		Mir3097
		Gm24435
		Gm24612
		Mir467g
	E130116L18Rik	E130116L18Rik
		Gm23419
		Rsph3b
		Gm44325
		Mir669a-1
		Gm21748
		Gm24573
		Gm25008
		Btbd35f9
		C530025M09Rik
		Zfp865
		Gm10198
		Mir6396
		Gm23199
		Gm25677
RF00105	RF00105	Gm25648
		4930518I15Rik
		Snord55
Wdr43	Wdr43	Wdr43
		Gm23482
		Spin2e
		Gm24910
		Gm25597
RF00105	RF00105	Gm25121
		Mir182
		Gm17509
		Gm22126
		Gm24930
		Gm24436
		Gm23715
RF00105	RF00105	Gm24639
		Gm25636
		Gm44489
		Gm25540
		Dcpp1
		Gm25937
		Gm27410
		Gm25279
		Mir6481
		Gm2174
4930507D05Rik	4930507D05Rik	4930507D05Rik
		Gm24111
		Mir1197
		Gm2163
		Gm23536
		Mir7023
		n-R5s217
RF02168	RF02168	Gm27957
		Gm27457
		Mrto4-ps2
		Mir3964
	Gm10065	Gm10065
		Gm22372
		Mir218-1
		Gm22295
		Gm24897
		Gm25203
		Gm22509
		Gm24530
		Gm25748
		Mir135a-1
		Rnu1b6
		Gm24434
		Gm27387
Metrn	Metrn	Metrn
		Mir705
		Gm25554
		Gm26301
RF00090	RF00090	Snora74a
		Snord14a
Mir1956	Mir1956	Mir1956
		Gm25952
RF01872	RF01872	Gm27300
		Mir684-2
		Gm25403
		Gm24970
		Gm25252
		Gm27316
		Gm23582
		Gm25864
		Gm24304
		Gm26272
		Gm25650
		Gm24207
		CR974586.3
		Gm24057
		Gm24920
		Gm25316
		Gm27855
		Gm24931
		Gm22538
		Mir501
		Gm23953
	Ttr	Ttr
		Gm24271
		Mir7119
		Rnu5g
		Gm22460
		Gm22229
RF01888	RF01888	Gm27905
		Gm23118
		Gm26064
		Mir378b
		Gm26300
		Gm25411
		Mir7213
Fgf12	Fgf12	Fgf12
		Mir6394
		Gm47277
		Gm26342
		Gm24729
		Gm26247
		Gm25571
RF00492		Gm26183
		Gm26141
RF02043	RF02043	Gm27866
		Mir3095
		Gm22559
		Gm24781
		Mir669j
		Gm24602
		Mir7229
		n-R5s157
RF00105	RF00105	Gm22253
		Mir7084
		Mir1950
		Gm22720
		Mir6950
		Mir7075
		Gm25832
		Gm23435
		Gm25185
		Snord116l12
		Rn7s2
		Gm44490
		Gm23470
		Gm25422
Ndufaf7	Ndufaf7	Ndufaf7
RF00019	RF00019	Gm25283
		Mir669k
		Gm24891
		Mir543
		Mir374b
		Gm23345
		AF357428
		Mir3572
		Gm22254
		Gm22279
		Gm21886
		Gm22210
		Mir6993
		Gm25766
		Gm25024
		Gm25288
		Gm22456
		Gm23385
		Gm27659
		Gm25405
		Gm44318
		Gm22813
		Gm26215
		Gm25632
Rnf138	Rnf138	Rnf138
		Gm23506
		Gm26384
		Gm24722
		Mir3090
		Gm23408
		Gm26469
		Gm24586
		Mir214
		Mir344b
RF00105	RF00105	Gm25314
		Gm22417
		Gm25640
		Gm25255
	Btbd9	Btbd9
		Gm23381
		Gm22171
		Mir6911
		Mir6364
		Gm24543
	Ptk7	Ptk7
		Gm23708
		Gm24669
		Gm24979
		Gm25226
Cep76		Cep76
		Gm26447
		Gm23179
Cuta	Cuta	Cuta
		Gm24856
		Gm23699
		Gm22755
		Gm25293
		Gm22867
		n-R5s173
		Mir290a
		Gm27742
		Gm25985
		n-R5s107
		Gm24726
RF00105	RF00105	Gm24418
		Mir7227
		Gm26139
		Mir698
		Gm25599
		Gm22978
		Gm26418
		Gm24751
		Gm44343
		Mir1306
		Gm22340
		Gm24342
		Mir667
		Gm25130
		Gm23329
		Gm28033
		Ccl21c
		Gm22961
		Mir3079
RF00105	RF00105	Gm23356
		Gm22537
		Gm22061
		Mir1928
		Gm22408
Adcyap1	Adcyap1	Adcyap1
RF00302	RF00302	Gm25379
		Mir6339
		Gm23337
		Gm26076
		Mir669a-3
		Gm25810
		Mir326
		Gm22304
		Gm22194
		Mir675
		Gm25289
		Gm26166
		Gm25813
RF00105	RF00105	Gm25175
		Gm25445
		Mir6539
		Gm22943
		Gm23967
		Gm24250
		Gm23646
	Has1	Has1
		Gm25344
		n-R5s165
		Gm26493
		Gm27379
		Gm22721
		Gm10718
Tigit	Tigit	Tigit
		Gm25162
		Mir429
		Gm24176
		Mir1960
		Mir3066
		Gm25084
		Gm23025
		Gm22971
		Gm6776
		Gm26084
		Gm9955
		Gm26313
		Gm23751
		Gm22592
		Gm25119
		Mir7077
		Gm23185
		Gm22240
		AW011738
		Gm25848
		Gm22825
		Gm24903
		Gm4883
		Gm25944
		Gm3222
		Gm22973
		Gm23068
Srf	Srf	Srf
RF00105	RF00105	Gm26230
Cyp4f17	Cyp4f17	Cyp4f17
		Gm20760
		Dynlt1a
Plcl2	Plcl2	Plcl2
RF00093	RF00093	Gm23344
		Gm26016
RF01894	RF01894	Gm27970
		Mir6986
		n-R5s109
		Gm22098
Prss22	Prss22	Prss22
		Gm25393
		A730061H03Rik
		Gm10269
		Gm22448
		Gm24307
		Gm25824
		Gm26014
		Mir6416
		Gm25134
		Gm22933
		Mir100
		Gm44322
		Snora24
		Mir466f-1
		Gm5447
		Gm21764
RF00606	RF00606	Mir3096
		Gm24824
		Gm22355
		Gm24788
		Mir493
		Gm27688
		Gm22904
		Gm22713
RF01294	RF01294	Gm23547
		n-R5s171
		Gm47314
		Gm22258
		n-R5s98
		Gm25488
		Gm27760
		Gm24200
		Gm22217
		Gm27743
		Gm25380
		Gm26476
		Zfp994
		Gm25634
		Gm27421
		Mir718
		Gm24835
		Snora64
		Gm24689
		Ccl27
		6030452D12Rik
		Gm25214
		Mir6956
		Gm23501
		Gm23510
		Gm23013
		Gm17383
		Mir1193
		Gm22358
		Gm26008
		Mir3077
Tmem151b	Tmem151b	Tmem151b
		Mir5121
		Gm22146
		Gm23995
		Gm22476
		Gm22141
		Gm23591
		Ppp2r5d
		Gm22005
		Gm23631
		Gm27486
		Gm47288
		Gm22830
		Gm22519
		Gm22464
		Mir200c
		Gm24641
		Gm24454
		Gm44465
		Gm22956
		Gm27935
		Mir215
Lpar2	Lpar2	Lpar2
		Gm11111
		Gm22656
		Mir6997
		Gm27920
		Mir19b-1
		Gm25834
		Gm25656
	Colec12	Colec12
		Mir6769b
RF02252	RF02252	Gm27427
		Gm24366
		Gm25938
		Mir6929
		Gm22218
		Gm25354
		Gm25854
		Gm24195
		Gm22065
		Gm25355
		AC165294.1
		Gm47310
Ralbp1	Ralbp1	Ralbp1
		Gm25319
		Gm24860
		Gm27616
		Gm22809
		Gm24204
RF00611	RF00611	Gm22193
		Gm26140
		Gm24432
		Mir5106
		Gm23034
		Mir6238
		Gm23734
		Gm22766
		Gm25836
		Gm26400
Gnal	Gnal	Gnal
		Gm25520
		Gm23390
Rnf125	Rnf125	Rnf125
RF02250	RF02250	Gm27275
		Snord11
		Gm25782
		Mir1a-2
		Gm47297
		Snora34
		AC174797.1
		Mir3078
		Gm23883
RF00002	RF00002	Gm24601
		Gm24563
		Mir6540
	Rnf14	Rnf14
		Gm22282
		Gm25291
		Gm25693
		Mir6964
		Gm23124
		Gm22900
		Zfp983
		Gm22388
		Gm24844
		Gm22118
		Gm22392
		Gm25389
	Htr1f	Htr1f
		Gm22776
		Mir139
		Gm24497
RF00105	RF00105	Gm24417
		Gm24780
		Mir7052
		Gm24237
		4930515G13Rik
		Gm26152
		Gm22165
		Mir6341
		Gm25345
Mir3064	Mir3064	Mir3064
Pank1	Pank1	Pank1
		Mir6401
		Gm23444
		Gm27825
		Gm24211
		Gm26500
		Gm22994
		Gm25096
		Mir7683
		Mir6546
		Gm22817
		Gm26146
		n-R5s189
		Gm24896
		Gm26331
		Gm23353
		Gm27599
		Mir449a
Adamts5	Adamts5	Adamts5
		Gm44345
Rsph1	Rsph1	Rsph1
		Mir3535
		Mir3073b
		Gm26344
		CAAA01064564.1
		Gm23095
		Gm22221
		Gm25369
		Gm24772
		Gm26446
		Gm23548
		Mir690
		Mir208b
		Mir7064
		Gm23822
		Gm23197
		Gm26050
		Gm23260
		Gm23024
		Gm22802
		Gm10172
		Mir6355
		Mir466p
		Mir8119
		Gm22822
		Mir5623
		Gm23733
		Mir1843a
		Gm22782
		Mir672
		Gm23300
		AC125178.1
		Gm44344
		Snord83b
		Mir181a-1
		Gm22300
		Gm24313
Krtap7-1	Krtap7-1	Krtap7-1
		Gm26424
		Gm24867
		Gm25553
		Gm22120
		Gm25357
		Gm22438
		Ehbp1l1
		Gm22242
		Gm24501
		Gm25861
		Gm22781
		Mir711
Bbip1		Bbip1
		n-R5s51
		Gm25318
		Gm11172
		Gm24424
RF00105	RF00105	Gm24872
		Gm22382
		Mir3093
		Gm44350
		Gm22471
		Gm25930
		Gm26251
Lhcgr	Lhcgr	Lhcgr
		Gm26449
Snx24	Snx24	Snx24
		Gm25507
		Gm22419
		Gm23394
RF00105	RF00105	Gm26337
		AC155839.1
		Gm22475
		Mir496b
		Mir465b-1
		Mir377
		Gm27663
		Gm24939
		Gm22197
		Gm24277
		Mir599
		Gm25593
		Gm25769
RF00105	RF00105	Gm25710
		Mir208a
		Gm25663
		Gm25529
		Gm23266
		Gm25843
		Gm25535
		Gm26310
		Gm23896
		Mir2139
		Gm25763
		Gm26128
		Gm24141
		Gm25740
Scaf4	Scaf4	Scaf4
		Mir9-3
		Mir206
		Gm22354
		Gm23413
Eif1ad	Eif1ad	Eif1ad
		Gm23387
		Gm26430
		Gm22373
		Gm23072
Fshr	Fshr	Fshr
Gp5	Gp5	Gp5
Eif3a	Eif3a	Eif3a
		Gm25041
RF02272	RF02272	Gm27893
		Gm44356
		Gm24125
		Mir7032
		Gm24992
		Gm24551
		Gm25644
		Gm22715
		Gm22625
		Gm25135
		Gm25628
		Gm25005
		Gm25555
RF00213	RF00213	Snord1c
		Snora62
	Gata6	Gata6
		Gm23661
Wdr36	Wdr36	Wdr36
		Gm26153
		Snord65
		Gm24579
Mslnl	Mslnl	Mslnl
		Gm24348
		Gm25542
		Mir466b-3
		Mir3962
		Gm10837
		n-R5s188
		Gm25325
		Mir8117
		Gm25367
		Gm17572
		Gm22225
		Gm24041
		Snord45b
		Mir466q
		Gm22157
		Mir1936
		Gm24671
		Gm44374
		n-R5s92
		Gm25618
		Gm22608
		Gm24794
		Gm44329
		Gm22139
Taf5	Taf5	Taf5
2410015M20Rik	2410015M20Rik	2410015M20Rik
		Gm27733
		Gm23044
		n-R5s95
Hic2	Hic2	Hic2
RF00155	RF00155	Gm22480
		Mirlet7d
		Gm25457
		Gm22128
		Gm25254
		Gm23416
		Gm24297
		Gm24116
		Mir195a
		Gm25842
		Gm24873
		Gm23966
		Gm22315
		n-R5s80
RF00105	RF00105	Gm22111
		Mir101b
RF00105	RF00105	Gm22050
		Gm21961
		Mir880
		Mir6417
		Gm24947
		Mir6976
		Gm22880
		AF357341
		Gm25072
Mep1b	Mep1b	Mep1b
B4gat1	B4gat1	B4gat1
		Gm24444
		Gm24661
		Gm24531
		Mir8098
		Gm22514
		Gm23774
Calhm3	Calhm3	Calhm3
		Mir344i
Cxxc1	Cxxc1	Cxxc1
RF00421	RF00421	Gm23455
		Gm23265
		Gm25057
		Mir760
		Gm23785
		Mir125a
		Gm24614
RF00188	RF00188	Snord85
RF00273	RF00273	Snord59a
		Gm23261
Slc12a2	Slc12a2	Slc12a2
		Gm25750
Gramd3	Gramd3	Gramd3
		Gm23692
		Gm23905
		Gm22986
		Gm11114
Ctsw	Ctsw	Ctsw
		Gm23411
Khsrp	Khsrp	Khsrp
		Mir6979
		Gm25909
		Gm24491
		n-R5s216
		Rpl21-ps5
		Gm44460
Fer	Fer	Fer
		Mir130c
		Mir669a-4
		Gm25338
		Mir7049
		Snora23
		Rnu1b1
		Gm22516
		Gm24615
RF02139	RF02139	Gm27695
		Gm26073
		Gm23952
		Gm44370
		n-R5s15
		Gm24907
		Gm23138
		Gm25113
		Gm25911
		Gm23908
		Gm26348
		Gm22728
		Gm24437
